run_dir,alpha,c_upd,roles,notes,seed,eval_return_end_mean,I_R_short,learned_0p5,eval_dbar_post,eval_occupied_post_mean,eval_CSR_mean,mean_update_fraction,final_VarTD,wall_seconds
runs/stageB_completion_bridge_32seed/a0p5_c1p05_seed61,0.5,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,61,-34.865734,-1.5400819346469907,0,1.297794,0.1,0.0,0.0,0.147507,21.14
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed30,0.6,0.8,boundary_proxy,closest current point to 0.5,30,-23.461132,0.7681835634022008,1,0.493836,0.48,0.0,0.088,0.177369,17.86
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed31,0.6,0.8,boundary_proxy,closest current point to 0.5,31,-24.03281,0.652477236833876,1,0.497686,0.41,0.01,0.088,0.190171,20.96
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed32,0.6,0.8,boundary_proxy,closest current point to 0.5,32,-23.735888,0.7125735741029685,1,0.463649,0.42,0.02,0.088,0.156536,17.46
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed33,0.6,0.8,boundary_proxy,closest current point to 0.5,33,-23.025448,0.8563650137721532,1,0.512848,0.38,0.0,0.088,0.167881,21.16
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed34,0.6,0.8,boundary_proxy,closest current point to 0.5,34,-24.850885,0.4869007180464082,0,0.527735,0.22,0.0,0.088,0.177018,17.47
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed35,0.6,0.8,boundary_proxy,closest current point to 0.5,35,-24.714228,0.514559783936381,1,0.498739,0.27,0.0,0.088,0.168278,21.37
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed36,0.6,0.8,boundary_proxy,closest current point to 0.5,36,-24.41852,0.574410410367459,1,0.516491,0.31,0.0,0.088,0.188462,20.44
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed37,0.6,0.8,boundary_proxy,closest current point to 0.5,37,-23.941511,0.6709559467183945,1,0.507135,0.35,0.01,0.088,0.191754,17.84
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed38,0.6,0.8,boundary_proxy,closest current point to 0.5,38,-22.742292,0.9136751439604421,1,0.475418,0.4,0.02,0.088,0.149811,17.5
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed39,0.6,0.8,boundary_proxy,closest current point to 0.5,39,-23.900705,0.6792149882801601,1,0.498349,0.39,0.0,0.088,0.168198,21.25
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed40,0.6,0.8,boundary_proxy,closest current point to 0.5,40,-23.572208,0.7457020337125796,1,0.496186,0.35,0.0,0.088,0.164173,17.67
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed41,0.6,0.8,boundary_proxy,closest current point to 0.5,41,-23.71644,0.7165098050565837,1,0.458009,0.42,0.0,0.088,0.184509,20.91
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed42,0.6,0.8,boundary_proxy,closest current point to 0.5,42,-24.055677,0.6478490080588705,1,0.505449,0.34,0.0,0.088,0.188269,17.56
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed43,0.6,0.8,boundary_proxy,closest current point to 0.5,43,-24.031904,0.6526606091726244,1,0.513006,0.38,0.0,0.088,0.195676,21.16
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed44,0.6,0.8,boundary_proxy,closest current point to 0.5,44,-24.280527,0.6023398796178814,1,0.527073,0.4,0.0,0.088,0.204499,17.63
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed45,0.6,0.8,boundary_proxy,closest current point to 0.5,45,-24.101904,0.6384927684304884,1,0.4974,0.36,0.0,0.088,0.177415,20.68
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed46,0.6,0.8,boundary_proxy,closest current point to 0.5,46,-23.928713,0.6735462328015067,1,0.548642,0.31,0.0,0.088,0.154545,17.65
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed47,0.6,0.8,boundary_proxy,closest current point to 0.5,47,-24.042925,0.6504299838466375,1,0.508595,0.31,0.0,0.088,0.162056,21.3
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed48,0.6,0.8,boundary_proxy,closest current point to 0.5,48,-24.138472,0.631091488426797,1,0.548091,0.39,0.0,0.08,0.179322,17.65
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed49,0.6,0.8,boundary_proxy,closest current point to 0.5,49,-22.770067,0.9080535471516872,1,0.487033,0.37,0.02,0.088,0.175198,21.32
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed50,0.6,0.8,boundary_proxy,closest current point to 0.5,50,-24.575808,0.5425756770153302,1,0.575558,0.27,0.0,0.088,0.182066,21.38
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed51,0.6,0.8,boundary_proxy,closest current point to 0.5,51,-24.05864,0.6472493036000281,1,0.509898,0.33,0.0,0.088,0.186865,17.84
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed52,0.6,0.8,boundary_proxy,closest current point to 0.5,52,-23.407467,0.7790452373082964,1,0.476027,0.36,0.0,0.088,0.197478,21.12
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed53,0.6,0.8,boundary_proxy,closest current point to 0.5,53,-23.441042,0.7722497336951937,1,0.524707,0.3,0.0,0.096,0.15886,17.47
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed54,0.6,0.8,boundary_proxy,closest current point to 0.5,54,-24.001852,0.6587430656009483,1,0.535819,0.34,0.0,0.088,0.159801,21.33
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed55,0.6,0.8,boundary_proxy,closest current point to 0.5,55,-24.219982,0.6145940498712039,1,0.484956,0.38,0.01,0.088,0.198937,17.27
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed56,0.6,0.8,boundary_proxy,closest current point to 0.5,56,-23.773144,0.7050330444645542,1,0.50089,0.37,0.01,0.088,0.197244,21.14
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed57,0.6,0.8,boundary_proxy,closest current point to 0.5,57,-24.054628,0.6480613232722772,1,0.487192,0.42,0.0,0.088,0.169092,17.52
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed58,0.6,0.8,boundary_proxy,closest current point to 0.5,58,-23.74077,0.7115854684100665,1,0.550182,0.39,0.0,0.088,0.195419,21.07
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed59,0.6,0.8,boundary_proxy,closest current point to 0.5,59,-23.604624,0.7391411090626211,1,0.481535,0.32,0.0,0.088,0.200213,17.38
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed60,0.6,0.8,boundary_proxy,closest current point to 0.5,60,-23.566568,0.7468435568809458,1,0.497837,0.32,0.01,0.088,0.176324,21.21
runs/stageB_completion_bridge_32seed/a0p6_c0p8_seed61,0.6,0.8,boundary_proxy,closest current point to 0.5,61,-23.880833,0.6832370358691274,1,0.495872,0.43,0.0,0.088,0.162638,21.3
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed30,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,30,-22.842598,0.8933734377678612,1,0.542687,0.37,0.0,0.064,0.165141,20.59
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed31,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,31,-24.457415,0.5665381508579537,1,0.49505,0.43,0.0,0.064,0.165083,20.95
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed32,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,32,-23.972609,0.6646617822698382,1,0.527698,0.32,0.0,0.064,0.131547,18.01
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed33,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,33,-24.277025,0.6030486764504381,1,0.534184,0.22,0.0,0.064,0.143134,20.57
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed34,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,34,-23.819504,0.6956498859387625,1,0.533893,0.36,0.0,0.064,0.139667,17.97
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed35,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,35,-23.707678,0.7182832139220487,1,0.532563,0.38,0.0,0.064,0.140322,20.61
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed36,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,36,-24.200249,0.6185879641764125,1,0.518242,0.31,0.0,0.064,0.154956,18.06
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed37,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,37,-23.751713,0.7093706301066215,1,0.505065,0.34,0.0,0.064,0.168537,20.61
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed38,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,38,-23.328726,0.7949822365636754,1,0.491137,0.36,0.0,0.064,0.146035,17.54
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed39,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,39,-24.655136,0.5265198702954422,1,0.528043,0.44,0.0,0.064,0.139344,21.0
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed40,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,40,-24.62775,0.5320627343892155,1,0.508806,0.35,0.0,0.064,0.142357,17.49
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed41,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,41,-23.724081,0.7149632840407165,1,0.513918,0.28,0.0,0.064,0.159371,21.08
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed42,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,42,-23.071236,0.8470976267449977,1,0.498742,0.43,0.0,0.064,0.175355,17.49
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed43,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,43,-23.950659,0.6691044123311216,1,0.511966,0.31,0.01,0.064,0.184329,21.06
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed44,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,44,-25.024773,0.4517061824611442,0,0.519949,0.3,0.01,0.072,0.182037,17.69
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed45,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,45,-23.538132,0.752598938585851,1,0.543006,0.35,0.01,0.064,0.143641,21.18
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed46,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,46,-25.592182,0.33686389178036497,0,0.575121,0.24,0.0,0.064,0.135142,17.7
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed47,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,47,-23.895708,0.6802263697114236,1,0.537666,0.45,0.0,0.064,0.151847,21.07
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed48,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,48,-25.980469,0.2582754863769127,0,0.638523,0.17,0.0,0.064,0.175611,17.66
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed49,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,49,-22.897482,0.8822650410351269,1,0.439955,0.5,0.03,0.064,0.156983,21.19
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed50,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,50,-24.260366,0.6064204201493409,1,0.529624,0.34,0.0,0.072,0.156994,21.33
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed51,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,51,-24.158403,0.6270574993720611,1,0.492279,0.4,0.01,0.064,0.176668,17.55
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed52,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,52,-23.092464,0.8428011278410824,1,0.502028,0.42,0.01,0.064,0.159368,21.06
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed53,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,53,-23.495789,0.7611690654507695,1,0.505971,0.42,0.0,0.072,0.130909,17.36
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed54,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,54,-23.895405,0.6802876962220643,1,0.518354,0.33,0.0,0.064,0.152818,21.12
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed55,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,55,-23.756727,0.7083558079140342,1,0.494176,0.41,0.0,0.064,0.174642,17.55
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed56,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,56,-23.712021,0.7174042006028619,1,0.49816,0.39,0.0,0.064,0.174508,20.84
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed57,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,57,-23.101681,0.840935628010793,1,0.509473,0.4,0.0,0.064,0.152721,17.76
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed58,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,58,-23.325127,0.7957106659755464,1,0.599818,0.26,0.0,0.064,0.167316,21.18
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed59,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,59,-24.112516,0.636344923773981,1,0.517626,0.31,0.0,0.064,0.184421,17.47
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed60,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,60,-23.694258,0.7209993913900411,1,0.582817,0.2,0.0,0.064,0.154328,20.91
runs/stageB_completion_bridge_32seed/a0p6_c1p0_seed61,0.6,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,61,-23.171171,0.8268710101083495,1,0.513825,0.31,0.0,0.064,0.137617,21.14
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed30,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,30,-31.533842,-0.8657145742756142,0,1.090769,0.18,0.0,0.0,0.160021,17.7
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed31,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,31,-40.789528,-2.739044362950126,0,1.674736,0.06,0.0,0.0,0.167437,21.03
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed32,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,32,-54.874275,-5.589765111368338,0,2.593673,0.01,0.0,0.0,0.157527,17.46
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed33,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,33,-45.084736,-3.6083846900693777,0,1.913378,0.02,0.0,0.0,0.149455,21.04
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed34,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,34,-46.062859,-3.8063545599296655,0,1.997356,0.04,0.0,0.0,0.169821,17.49
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed35,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,35,-39.52478,-2.4830622451939157,0,1.573191,0.01,0.0,0.0,0.134089,21.02
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed36,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,36,-48.696552,-4.339408031182205,0,2.191283,0.06,0.0,0.0,0.167604,17.46
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed37,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,37,-37.935829,-2.1614621778359524,0,1.482905,0.05,0.0,0.0,0.199721,21.38
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed38,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,38,-48.859032,-4.3722936135219514,0,2.236364,0.02,0.0,0.0,0.155888,17.55
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed39,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,39,-41.403404,-2.8632914687132605,0,1.83769,0.05,0.0,0.0,0.144562,21.32
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed40,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,40,-47.791695,-4.1562670330335365,0,2.034608,0.01,0.0,0.0,0.15311,17.66
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed41,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,41,-52.002693,-5.008563447739999,0,2.090013,0.09,0.0,0.0,0.177212,21.14
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed42,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,42,-32.929668,-1.1482265810146488,0,1.301915,0.12,0.0,0.0,0.188973,20.95
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed43,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,43,-45.941101,-3.781711017742795,0,1.901342,0.06,0.0,0.0,0.196734,17.73
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed44,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,44,-24.116262,0.635586741896552,1,0.587377,0.27,0.01,0.0,0.176125,21.27
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed45,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,45,-55.764484,-5.769941387642854,0,2.620531,0.05,0.0,0.0,0.159497,17.63
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed46,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,46,-48.82795,-4.3660026874369935,0,2.170199,0.03,0.0,0.0,0.149333,21.31
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed47,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,47,-48.206333,-4.240188820885505,0,2.149366,0.04,0.0,0.0,0.189548,17.54
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed48,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,48,-33.90836,-1.3463116151803973,0,1.181868,0.1,0.0,0.0,0.187309,21.08
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed49,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,49,-31.333796,-0.8252257190027384,0,0.944922,0.15,0.0,0.0,0.183311,17.74
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed50,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,50,-45.43737,-3.6797570093874112,0,2.003045,0.06,0.0,0.0,0.171124,21.46
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed51,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,51,-58.260506,-6.275130561712385,0,2.756351,0.04,0.0,0.0,0.192866,17.67
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed52,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,52,-32.18895,-0.9983069430313153,0,1.018505,0.11,0.0,0.0,0.169527,21.12
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed53,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,53,-42.496536,-3.0845388985151514,0,1.63671,0.09,0.0,0.0,0.131115,21.17
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed54,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,54,-40.854145,-2.7521226967391925,0,1.738216,0.07,0.0,0.0,0.159803,17.53
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed55,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,55,-33.998787,-1.364613834248813,0,1.248932,0.14,0.0,0.0,0.215461,21.18
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed56,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,56,-51.697968,-4.9468878010236095,0,2.368411,0.05,0.0,0.0,0.176114,17.59
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed57,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,57,-30.175451,-0.5907793263677485,0,0.97155,0.13,0.0,0.0,0.143594,21.3
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed58,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,58,-38.305313,-2.2362448988183425,0,1.522644,0.05,0.0,0.0,0.175874,17.47
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed59,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,59,-34.526134,-1.4713476672751424,0,1.219258,0.11,0.0,0.0,0.219154,20.92
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed60,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,60,-49.602921,-4.522855054690904,0,2.066565,0.03,0.0,0.0,0.187593,17.76
runs/stageB_completion_bridge_32seed/a0p6_c1p05_seed61,0.6,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,61,-34.865734,-1.5400819346469907,0,1.297794,0.1,0.0,0.0,0.147507,21.3
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed30,0.7,0.9,boundary_proxy,closest current point to 0.5,30,-22.519558,0.9587559988155687,1,0.466647,0.52,0.02,0.088,0.194076,17.96
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed31,0.7,0.9,boundary_proxy,closest current point to 0.5,31,-24.606344,0.5363952600881604,1,0.513623,0.34,0.0,0.088,0.182925,20.63
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed32,0.7,0.9,boundary_proxy,closest current point to 0.5,32,-24.505457,0.5568145593589012,1,0.625772,0.28,0.0,0.088,0.152964,17.91
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed33,0.7,0.9,boundary_proxy,closest current point to 0.5,33,-23.538063,0.7526129040288683,1,0.495302,0.44,0.02,0.088,0.166676,20.8
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed34,0.7,0.9,boundary_proxy,closest current point to 0.5,34,-23.828688,0.6937910652333941,1,0.49187,0.45,0.01,0.088,0.168085,17.65
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed35,0.7,0.9,boundary_proxy,closest current point to 0.5,35,-23.947309,0.6697824447094954,1,0.486304,0.34,0.0,0.088,0.162396,21.05
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed36,0.7,0.9,boundary_proxy,closest current point to 0.5,36,-24.888346,0.47931869687439244,0,0.491315,0.47,0.0,0.088,0.193726,20.81
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed37,0.7,0.9,boundary_proxy,closest current point to 0.5,37,-23.449097,0.7706194200212239,1,0.494474,0.37,0.0,0.096,0.182304,17.94
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed38,0.7,0.9,boundary_proxy,closest current point to 0.5,38,-22.72332,0.9175150335970104,1,0.476908,0.41,0.0,0.088,0.171228,17.46
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed39,0.7,0.9,boundary_proxy,closest current point to 0.5,39,-23.965942,0.6660111679016643,1,0.552785,0.24,0.0,0.088,0.16403,21.31
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed40,0.7,0.9,boundary_proxy,closest current point to 0.5,40,-24.106907,0.6374801726128758,1,0.515839,0.32,0.0,0.088,0.169745,17.51
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed41,0.7,0.9,boundary_proxy,closest current point to 0.5,41,-23.434093,0.7736561954854377,1,0.498846,0.45,0.0,0.088,0.181052,21.24
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed42,0.7,0.9,boundary_proxy,closest current point to 0.5,42,-22.800278,0.9019389094851067,1,0.518315,0.3,0.0,0.088,0.180444,21.38
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed43,0.7,0.9,boundary_proxy,closest current point to 0.5,43,-24.300825,0.5982316105981117,1,0.541905,0.33,0.0,0.096,0.215546,17.6
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed44,0.7,0.9,boundary_proxy,closest current point to 0.5,44,-24.374645,0.5832906105469048,1,0.520008,0.3,0.0,0.096,0.20804,20.96
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed45,0.7,0.9,boundary_proxy,closest current point to 0.5,45,-23.774759,0.7047061721388604,1,0.50589,0.33,0.02,0.096,0.186943,17.9
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed46,0.7,0.9,boundary_proxy,closest current point to 0.5,46,-25.096249,0.4372396026770741,0,0.536949,0.35,0.0,0.088,0.152457,21.18
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed47,0.7,0.9,boundary_proxy,closest current point to 0.5,47,-23.856693,0.6881229169479153,1,0.494455,0.49,0.01,0.096,0.175025,17.67
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed48,0.7,0.9,boundary_proxy,closest current point to 0.5,48,-24.347631,0.5887581826870201,1,0.52176,0.37,0.01,0.088,0.193177,21.03
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed49,0.7,0.9,boundary_proxy,closest current point to 0.5,49,-21.601801,1.1445079276152879,1,0.498614,0.34,0.0,0.088,0.167662,17.61
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed50,0.7,0.9,boundary_proxy,closest current point to 0.5,50,-23.960773,0.6670573617416082,1,0.511478,0.38,0.0,0.088,0.179856,21.21
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed51,0.7,0.9,boundary_proxy,closest current point to 0.5,51,-24.177526,0.6231870476790344,1,0.483959,0.38,0.0,0.088,0.196537,17.54
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed52,0.7,0.9,boundary_proxy,closest current point to 0.5,52,-23.208691,0.8192770474705646,1,0.520403,0.4,0.0,0.088,0.191744,21.08
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed53,0.7,0.9,boundary_proxy,closest current point to 0.5,53,-24.261633,0.6061639822319086,1,0.519894,0.33,0.02,0.096,0.184401,21.14
runs/stageB_completion_bridge_32seed/a0p7_c0p9_seed54,0.7,0.9,boundary_proxy,closest current point to 0.5,54,-23.358412,0.7889738577026603,1,0.518363,0.44,0.0,0.088,0.167743,17.52
