run_dir,alpha,c_upd,candidate_type,stageB_classification,stageB_in_domain_bracket_lo,stageB_in_domain_bracket_hi_or_gateoff,seed,eval_return_end_mean,I_R_full,learned_R_full_0p5,eval_dbar_post,eval_occupied_post_mean,eval_CSR_mean,mean_update_fraction,final_executed_updates_mean,final_energy,final_VarTD,wall_seconds
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed42,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,42,-24.19523,1.2359214066320234,1,0.653425,0.26,0.0,0.003205,1.0,0.42,0.172085,21.5
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed43,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,43,-29.750072,-1.0066904808813426,0,0.93333,0.04,0.0,0.003205,1.0,0.42,0.161836,21.47
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed44,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,44,-24.145353,1.2560578485170493,1,0.554091,0.26,0.0,0.003205,1.0,0.42,0.145095,20.98
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed45,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,45,-26.317577,0.3790832442453466,0,0.691945,0.16,0.0,0.003205,1.0,0.42,0.134612,21.68
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed46,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,46,-28.051998,-0.3211406599724191,0,0.801128,0.25,0.0,0.003205,1.0,0.42,0.152691,21.62
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed47,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,47,-24.031342,1.3020865967527848,1,0.542726,0.27,0.0,0.003205,1.0,0.42,0.206512,20.85
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed48,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,48,-31.453136,-1.694254874539356,0,1.044795,0.15,0.0,0.003205,1.0,0.42,0.19475,21.2
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed49,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,49,-24.142195,1.257332802573486,1,0.628998,0.23,0.0,0.003205,1.0,0.42,0.175781,21.55
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed50,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,50,-24.887733,0.9563427147558776,1,0.568347,0.37,0.0,0.003205,1.0,0.42,0.146179,21.69
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed51,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,51,-25.716953,0.6215683630526552,1,0.659322,0.19,0.01,0.003205,1.0,0.42,0.130641,21.47
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed52,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,52,-25.97551,0.5171832155003409,1,0.739611,0.15,0.0,0.003205,1.0,0.42,0.17542,21.31
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed53,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,53,-24.036224,1.3001156259790265,1,0.548215,0.31,0.01,0.003205,1.0,0.42,0.148374,21.2
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed54,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,54,-24.373903,1.1637871868328509,1,0.613781,0.3,0.02,0.003205,1.0,0.42,0.136423,21.44
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed55,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,55,-25.549818,0.689044438487303,1,0.589931,0.27,0.0,0.003205,1.0,0.42,0.118932,21.64
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed56,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,56,-23.205069,1.635671179740262,1,0.573247,0.28,0.0,0.003205,1.0,0.42,0.150122,21.38
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed57,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,57,-24.288401,1.19830622474719,1,0.610295,0.34,0.0,0.003205,1.0,0.42,0.16779,21.61
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed58,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,58,-23.813358,1.3900915318504363,1,0.517587,0.42,0.02,0.003205,1.0,0.42,0.144278,21.06
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed59,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,59,-24.065752,1.2881945229459442,1,0.613349,0.24,0.0,0.003205,1.0,0.42,0.133877,21.33
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed60,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,60,-35.292194,-3.2441670246335064,0,1.181441,0.03,0.0,0.003205,1.0,0.42,0.171083,21.43
runs/stageC_subset_refine_full_32seed/a0p0_c0p58_seed61,0.0,0.580,in_domain,in_domain_bracket_ready,0.500,0.600,61,-24.407141,1.1503682752027502,1,0.613476,0.29,0.0,0.003205,1.0,0.42,0.168705,21.28
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed30,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,30,-22.985441,1.7243398337957303,1,0.554075,0.3,0.0,0.012821,4.0,0.525008,0.151421,21.51
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed31,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,31,-24.631758,1.0596854521201866,1,0.584728,0.36,0.0,0.012821,4.0,0.453404,0.153764,21.71
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed32,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,32,-23.393959,1.559412132330382,1,0.552685,0.25,0.0,0.012821,4.0,0.487666,0.172393,21.13
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed33,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,33,-23.931841,1.342257338858405,1,0.551435,0.35,0.0,0.012821,4.0,0.527454,0.144927,21.73
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed34,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,34,-24.648684,1.052852053653039,1,0.526069,0.38,0.0,0.012821,4.0,0.53805,0.158476,21.0
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed35,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,35,-23.803392,1.3941150252407006,1,0.499937,0.39,0.0,0.012821,4.0,0.516823,0.154162,21.55
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed36,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,36,-22.990561,1.7222727771874482,1,0.502543,0.36,0.0,0.012821,4.0,0.343139,0.151192,21.47
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed37,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,37,-24.550049,1.0926731725120231,1,0.587315,0.29,0.0,0.012821,4.0,0.40681,0.169694,20.99
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed38,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,38,-21.781359,2.210454219540793,1,0.476992,0.45,0.0,0.012821,4.0,0.425076,0.14913,21.62
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed39,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,39,-24.693417,1.0347923577041467,1,0.537029,0.36,0.01,0.012821,4.0,0.426091,0.12507,21.69
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed40,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,40,-24.323023,1.1843285618776638,1,0.554071,0.4,0.0,0.012821,4.0,0.455484,0.128401,21.75
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed41,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,41,-23.622271,1.4672375564807076,1,0.490578,0.35,0.01,0.012821,4.0,0.528149,0.150331,21.52
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed42,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,42,-23.713774,1.4302957828815424,1,0.593205,0.38,0.01,0.012821,4.0,0.489869,0.151619,20.57
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed43,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,43,-23.290907,1.6010164912360039,1,0.521582,0.37,0.0,0.012821,4.0,0.438479,0.159795,21.59
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed44,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,44,-24.31633,1.187030673182202,1,0.512762,0.45,0.0,0.012821,4.0,0.560822,0.130994,22.21
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed45,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,45,-24.146154,1.2557344672000115,1,0.63784,0.21,0.0,0.012821,4.0,0.535134,0.126387,21.19
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed46,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,46,-24.366804,1.1666532092668747,1,0.537145,0.3,0.0,0.012821,4.0,0.540024,0.134332,21.25
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed47,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,47,-24.151203,1.2536960748532888,1,0.554706,0.34,0.0,0.012821,4.0,0.484156,0.185013,21.43
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed48,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,48,-24.771423,1.0032996198553719,1,0.607751,0.26,0.0,0.012821,4.0,0.418729,0.170349,21.72
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed49,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,49,-23.305262,1.5952210620149296,1,0.50515,0.35,0.0,0.012821,4.0,0.472676,0.166213,21.23
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed50,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,50,-24.338842,1.1779420836576577,1,0.606209,0.35,0.0,0.012821,4.0,0.464837,0.138243,21.34
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed51,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,51,-23.936132,1.3405249677829856,1,0.596792,0.29,0.01,0.012821,4.0,0.38979,0.13126,21.28
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed52,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,52,-31.483852,-1.7066555993010786,0,1.07277,0.11,0.0,0.012821,4.0,0.430631,0.176225,21.52
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed53,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,53,-23.49403,1.5190112686882928,1,0.52898,0.29,0.0,0.012821,4.0,0.615228,0.138842,21.52
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed54,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,54,-23.040768,1.7020031070444657,1,0.540035,0.41,0.0,0.012821,4.0,0.40886,0.13264,21.4
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed55,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,55,-23.427292,1.5459548671108692,1,0.515724,0.39,0.0,0.012821,4.0,0.539779,0.117497,21.35
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed56,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,56,-22.083794,2.0883545583442893,1,0.494859,0.37,0.0,0.012821,4.0,0.514007,0.141672,21.56
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed57,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,57,-24.053047,1.2933238108772407,1,0.623215,0.24,0.0,0.012821,4.0,0.456905,0.163975,21.41
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed58,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,58,-24.436533,1.1385020783608246,1,0.49704,0.39,0.01,0.012821,4.0,0.601083,0.127047,20.96
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed59,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,59,-24.336588,1.178852073031695,1,0.55624,0.26,0.01,0.012821,4.0,0.423149,0.126816,21.17
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed60,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,60,-23.773884,1.4060280538339072,1,0.575015,0.24,0.0,0.012821,4.0,0.358171,0.15144,21.74
runs/stageC_subset_refine_full_32seed/a0p1_c0p9_seed61,0.1,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,61,-23.866446,1.3686587386433013,1,0.534438,0.31,0.0,0.012821,4.0,0.464477,0.153693,20.9
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed30,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,30,-23.568451,1.4889658741873089,1,0.578592,0.28,0.01,0.012821,4.0,0.23638,0.148607,21.67
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed31,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,31,-24.304829,1.1916738798329563,1,0.530489,0.44,0.0,0.012821,4.0,0.178675,0.157125,21.98
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed32,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,32,-22.79286,1.8020890190847472,1,0.4967,0.44,0.0,0.012821,4.0,0.279714,0.174454,20.75
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed33,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,33,-24.429596,1.1413026978318521,1,0.52687,0.34,0.0,0.012821,4.0,0.275068,0.144459,21.51
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed34,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,34,-24.834177,0.9779644498561139,1,0.557672,0.29,0.0,0.012821,4.0,0.291365,0.159517,21.46
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed35,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,35,-23.68902,1.4402895171161991,1,0.499853,0.41,0.0,0.012821,4.0,0.258354,0.154353,21.32
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed36,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,36,-23.393246,1.559699986111964,1,0.5175,0.35,0.0,0.012821,4.0,0.143972,0.155923,20.94
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed37,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,37,-23.080996,1.6857621786776669,1,0.487796,0.38,0.01,0.012821,4.0,0.270952,0.165305,21.1
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed38,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,38,-21.308275,2.401448635258175,1,0.496061,0.38,0.0,0.012821,4.0,0.166373,0.150022,22.15
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed39,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,39,-22.175594,2.051292879312964,1,0.500067,0.39,0.01,0.012821,4.0,0.12693,0.130538,21.4
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed40,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,40,-23.955601,1.33266490428559,1,0.545475,0.37,0.0,0.012821,4.0,0.246534,0.131015,20.75
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed41,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,41,-23.385683,1.562753335551114,1,0.480672,0.41,0.0,0.012821,4.0,0.294075,0.149578,21.35
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed42,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,42,-23.125786,1.667679470575127,1,0.498016,0.38,0.0,0.012821,4.0,0.28864,0.145662,21.27
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed43,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,43,-24.105795,1.2720282831479988,1,0.517807,0.38,0.0,0.012821,4.0,0.270719,0.149804,21.18
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed44,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,44,-23.867043,1.368417716613,1,0.533146,0.39,0.0,0.012821,4.0,0.300982,0.136266,21.43
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed45,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,45,-25.202124,0.8294161534014385,1,0.5511,0.36,0.0,0.012821,4.0,0.311165,0.127503,21.43
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed46,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,46,-26.274286,0.3965607730791714,0,0.633216,0.28,0.0,0.012821,4.0,0.295662,0.140146,21.21
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed47,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,47,-24.062012,1.2897044432027762,1,0.593013,0.36,0.0,0.012821,4.0,0.219629,0.175397,21.33
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed48,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,48,-23.996054,1.3163331384701848,1,0.579192,0.32,0.0,0.012821,4.0,0.186361,0.189032,21.68
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed49,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,49,-23.17288,1.6486665869988615,1,0.487644,0.43,0.0,0.012821,4.0,0.258989,0.163935,20.99
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed50,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,50,-24.009216,1.3110193495877207,1,0.520213,0.31,0.0,0.012821,4.0,0.255853,0.140606,21.68
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed51,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,51,-24.788383,0.9964524948404336,1,0.520226,0.27,0.0,0.012821,4.0,0.240251,0.131584,21.31
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed52,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,52,-22.832277,1.786175509254924,1,0.508935,0.37,0.0,0.012821,4.0,0.279633,0.161918,20.8
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed53,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,53,-24.198286,1.234687632218954,1,0.531354,0.39,0.02,0.012821,4.0,0.484033,0.133387,21.43
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed54,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,54,-25.018158,0.9036872737138231,1,0.63229,0.28,0.01,0.012821,4.0,0.227385,0.13513,21.64
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed55,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,55,-22.994755,1.720579567145428,1,0.492158,0.34,0.0,0.012821,4.0,0.312115,0.115378,20.85
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed56,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,56,-25.269585,0.8021806639773406,1,0.634234,0.21,0.0,0.012821,4.0,0.264045,0.137392,21.89
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed57,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,57,-23.968298,1.3275388461302446,1,0.491284,0.39,0.0,0.012821,4.0,0.310061,0.158058,21.11
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed58,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,58,-24.355846,1.1710771948749925,1,0.503747,0.33,0.0,0.012821,4.0,0.322249,0.131861,21.38
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed59,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,59,-25.068422,0.8833945914171931,1,0.553269,0.27,0.0,0.012821,4.0,0.259776,0.121433,21.83
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed60,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,60,-26.803236,0.18301202445586387,0,0.784162,0.13,0.0,0.012821,4.0,0.090867,0.166201,21.12
runs/stageC_subset_refine_full_32seed/a0p1_c0p95_seed61,0.1,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,61,-22.760254,1.815252778414763,1,0.516181,0.36,0.0,0.012821,4.0,0.155355,0.152331,21.52
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed30,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,30,-24.245192,1.2157506483775231,1,0.599876,0.35,0.0,0.012821,4.0,0.032335,0.146995,21.84
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed31,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,31,-26.878675,0.1525556409651854,0,0.680393,0.23,0.0,0.009615,3.0,0.974794,0.156022,21.03
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed32,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,32,-24.260401,1.2096104405737376,1,0.508367,0.42,0.0,0.012821,4.0,0.063301,0.163855,21.69
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed33,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,33,-24.301167,1.193152309774272,1,0.59732,0.31,0.0,0.012821,4.0,0.072526,0.145001,21.59
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed34,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,34,-25.593449,0.6714296441755839,1,0.671979,0.24,0.0,0.009615,3.0,1.0,0.170906,20.96
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed35,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,35,-24.26687,1.2069987629958114,1,0.537915,0.3,0.0,0.012821,4.0,0.051843,0.161597,21.4
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed36,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,36,-24.073627,1.2850152122447283,1,0.626804,0.18,0.0,0.009615,3.0,0.9067,0.15613,21.45
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed37,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,37,-24.062998,1.289306373316884,1,0.527589,0.38,0.0,0.012821,4.0,0.074922,0.15493,20.89
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed38,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,38,-21.244043,2.4273805063642753,1,0.517394,0.34,0.0,0.009615,3.0,0.936042,0.150644,21.65
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed39,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,39,-24.550257,1.0925891983373126,1,0.537182,0.33,0.0,0.012821,4.0,0.01145,0.123052,21.03
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed40,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,40,-24.126547,1.2636502443325521,1,0.520584,0.39,0.0,0.012821,4.0,0.065438,0.133893,21.74
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed41,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,41,-23.819983,1.3874168736414763,1,0.490197,0.3,0.0,0.012821,4.0,0.064519,0.151572,21.43
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed42,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,42,-24.372158,1.164491681712041,1,0.511356,0.3,0.0,0.012821,4.0,0.009752,0.156512,20.82
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed43,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,43,-23.679296,1.4442153097839612,1,0.569397,0.33,0.01,0.012821,4.0,0.021201,0.147418,21.77
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed44,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,44,-25.244238,0.8124138053543233,1,0.64083,0.22,0.0,0.012821,4.0,0.041068,0.127476,21.78
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed45,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,45,-23.895538,1.3569136583995185,1,0.512119,0.34,0.0,0.012821,4.0,0.103823,0.127653,21.04
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed46,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,46,-25.317606,0.7827935301128158,1,0.630194,0.21,0.0,0.012821,4.0,0.049321,0.137759,21.46
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed47,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,47,-24.338051,1.1782614277547574,1,0.605185,0.32,0.0,0.012821,4.0,0.030423,0.181267,22.06
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed48,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,48,-26.152155,0.4458677439046051,0,0.675839,0.26,0.0,0.009615,3.0,0.992985,0.187301,21.23
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed49,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,49,-22.912399,1.7538284956672567,1,0.594293,0.29,0.0,0.009615,3.0,0.954312,0.172699,21.68
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed50,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,50,-24.242748,1.2167373449303835,1,0.525789,0.32,0.0,0.012821,4.0,0.09848,0.139658,21.8
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed51,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,51,-24.178797,1.2425557701562253,1,0.609871,0.29,0.0,0.009615,3.0,0.970624,0.128626,20.93
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed52,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,52,-23.415188,1.5508415181238888,1,0.481693,0.42,0.0,0.012821,4.0,0.175108,0.165015,21.59
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed53,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,53,-23.287939,1.6022147381136178,1,0.527685,0.31,0.0,0.012821,4.0,0.176104,0.137262,21.59
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed54,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,54,-23.117405,1.6710630646052091,1,0.529174,0.34,0.0,0.009615,3.0,0.990173,0.131884,20.81
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed55,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,55,-24.542458,1.0957378261669997,1,0.538901,0.34,0.0,0.012821,4.0,0.11048,0.114686,21.82
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed56,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,56,-23.012926,1.7132435347959925,1,0.465528,0.61,0.0,0.012821,4.0,0.073956,0.148563,20.83
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed57,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,57,-22.705526,1.8373476756917393,1,0.473043,0.49,0.01,0.012821,4.0,0.088643,0.169845,21.7
runs/stageC_subset_refine_full_32seed/a0p1_c1p0_seed58,0.1,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,58,-24.38541,1.1591415578501327,1,0.538848,0.4,0.01,0.012821,4.0,0.085332,0.137152,22.09
